,cluster,journal_id,journal_title,pap_id,pap_title,distance
0,5,12141,PLOS ONE,7548400,Regional Differences of Undiagnosed Type 2 Diabetes and Prediabetes Prevalence Are Not Explained by Known Risk Factors,[[0.212631019949]]
7,0,12141,PLOS ONE,7548500,Cytoplasmic and/or Nuclear Expression of &#946;-Catenin Correlate with Poor Prognosis and Unfavorable Clinicopathological Factors in Hepatocellular Carcinoma: A Meta-Analysis,[[0.319581518932]]
4,23,12141,PLOS ONE,7548600,Disclosure of Genetic Information and Change in Dietary Intake: A Randomized Controlled Trial,[[0.410653834311]]
6,28,12141,PLOS ONE,7548700,Seasonal Variability in Airborne Biotic Contaminants in Swine Confinement Buildings,[[0.233452510923]]
7,3,12141,PLOS ONE,7548800,Long-Distance Retinoid Signaling in the Zebra Finch Brain,[[0.160979608574]]
4,23,12141,PLOS ONE,7548900,Closing the Achievement Gap through Modification of Neurocognitive and Neuroendocrine Function: Results from a Cluster Randomized Controlled Trial of an Innovative Approach to the Education of Children in Kindergarten,[[0.413396806613]]
2,14,12141,PLOS ONE,7549000,Corticosteroids and Pediatric Septic Shock Outcomes: A Risk Stratified Analysis,[[0.383378495265]]
4,15,12141,PLOS ONE,7549100,Rare Detection of Occult Hepatitis B Virus Infection in Children of Mothers with Positive Hepatitis B Surface Antigen,[[0.342713687876]]
2,16,12141,PLOS ONE,7549200,Respiratory Gating during Stereotactic Body Radiotherapy for Lung Cancer Reduces Tumor Position Variability,[[0.303615044528]]
4,23,12141,PLOS ONE,7549300,Enhancing of Women Functional Status with Metabolic Syndrome by Cardioprotective and Anti-Inflammatory Effects of Combined Aerobic and Resistance Training,[[0.420747545498]]
7,7,12141,PLOS ONE,7549400,Stage-Specific Binding Profiles of Cohesin in Resting and Activated B Lymphocytes Suggest a Role for Cohesin in Immunoglobulin Class Switching and Maturation,[[0.117167186213]]
2,24,12141,PLOS ONE,7549500,A Non-Invasive Laboratory Panel as a Diagnostic and Prognostic Biomarker for Thrombotic Microangiopathy: Development and Application in a Chinese Cohort Study,[[0.12242239247]]
7,3,12141,PLOS ONE,7549600,Survival of Skin Graft between Transgenic Cloned Dogs and Non-Transgenic Cloned Dogs,[[0.303669115812]]
4,14,12141,PLOS ONE,7549700,NSFC Health Research Funding and Burden of Disease in China,[[0.179546410712]]
8,21,12141,PLOS ONE,7549800,Deep Sequencing Identifies Tissue-Specific MicroRNAs and Their Target Genes Involving in the Biosynthesis of Tanshinones in <italic>Salvia miltiorrhiza</italic>,[[0.200994525778]]
2,13,12141,PLOS ONE,7549900,"Activation of Markers of Inflammation, Coagulation and Fibrinolysis in Musculoskeletal Trauma",[[0.400874846608]]
4,23,12141,PLOS ONE,7550000,Local Population Characteristics and Hemoglobin A1c Testing Rates among Diabetic Medicare Beneficiaries,[[0.198319263353]]
7,7,12141,PLOS ONE,7550100,"Identification and Characterization of Fusolisin, the <italic>Fusobacterium nucleatum</italic> Autotransporter Serine Protease",[[0.112885429608]]
6,9,12141,PLOS ONE,7550200,Integrative Data Mining Highlights Candidate Genes for Monogenic Myopathies,[[0.281217747875]]
2,13,12141,PLOS ONE,7550300,IV t-PA Influences Infarct Volume in Minor Stroke: A Pilot Study,[[0.353434174854]]
7,3,12141,PLOS ONE,7550400,"Role of ARF6, Rab11 and External Hsp90 in the Trafficking and Recycling of Recombinant-Soluble <italic><underline>N</underline>eisseria meningitidis</italic> <underline>Ad</underline>hesin <underline>A</underline> (rNadA) in Human Epithelial Cells",[[0.191263793297]]
3,14,12141,PLOS ONE,7550500,A Computer-Based Automated Algorithm for Assessing Acinar Cell Loss after Experimental Pancreatitis,[[0.195311741377]]
7,7,12141,PLOS ONE,7550600,"A Super-Ecliptic, pHluorin-mKate2, Tandem Fluorescent Protein-Tagged Human LC3 for the Monitoring of Mammalian Autophagy",[[0.14569096447]]
7,3,12141,PLOS ONE,7550700,Presynaptic Localization of Smn and hnRNP R in Axon Terminals of Embryonic and Postnatal Mouse Motoneurons,[[0.180564033384]]
6,6,12141,PLOS ONE,7550800,Minority Drug-Resistant HIV-1 Variants in Treatment Na&#239;ve East-African and Caucasian Patients Detected by Allele-Specific Real-Time PCR,[[0.395682566401]]
4,23,12141,PLOS ONE,7550900,A Review of Evaluations of Electronic Event-Based Biosurveillance Systems,[[0.166473911123]]
7,3,12141,PLOS ONE,7551000,Adipose-Derived Stromal Cell Therapy Affects Lung Inflammation and Tracheal Responsiveness in Guinea Pig Model of COPD,[[0.299245972605]]
7,24,12141,PLOS ONE,7551100,Role of TRPV1 Channels in Ischemia/Reperfusion-Induced Acute Kidney Injury,[[0.210153825434]]
7,0,12141,PLOS ONE,7551200,A Cellular Automaton Model for Tumor Dormancy: Emergence of a Proliferative Switch,[[0.332228309631]]
6,9,12141,PLOS ONE,7551300,Visualization-Aided Classification Ensembles Discriminate Lung Adenocarcinoma and Squamous Cell Carcinoma Samples Using Their Gene Expression Profiles,[[0.272146400851]]
4,23,12141,PLOS ONE,7551400,To What Extent Do Financial Strain and Labour Force Status Explain Social Class Inequalities in Self-Rated Health? Analysis of 20 Countries in the European Social Survey,[[0.256837795033]]
2,16,12141,PLOS ONE,7551500,Challenges in Developing a Validated Biomarker for Angiogenesis Inhibitors: The Motesanib Experience,[[0.152664982225]]
4,29,12141,PLOS ONE,7551600,Risk of Childhood Overweight after Exposure to Tobacco Smoking in Prenatal and Early Postnatal Life,[[0.476792838232]]
0,11,12141,PLOS ONE,7551700,Obesity Has an Interactive Effect with Genetic Variation in the Activating Transcription Factor 6 Gene on the Risk of Pre-Diabetes in Individuals of Chinese Han Descent,[[0.279122199864]]
5,0,12141,PLOS ONE,7551800,Toll-Like Receptor 4 Prompts Human Breast Cancer Cells Invasiveness via Lipopolysaccharide Stimulation and Is Overexpressed in Patients with Lymph Node Metastasis,[[0.339997044777]]
6,9,12141,PLOS ONE,7551900,Congenital Hepatic Fibrosis in the Franches-Montagnes Horse Is Associated with the Polycystic Kidney and Hepatic Disease 1 (<italic>PKHD1</italic>) Gene,[[0.21379468752]]
4,14,12141,PLOS ONE,7552000,Sentinel Hospital-Based Surveillance for Assessment of Burden of Rotavirus Gastroenteritis in Children in Pakistan,[[0.247504519968]]
4,23,12141,PLOS ONE,7552100,The Concordance of Care for Age Related Macular Degeneration with the Chronic Care Model: A Multi-Centered Cross-Sectional Study,[[0.292432668227]]
3,28,12141,PLOS ONE,7552200,To Burn or Not to Burn? Effect of Management Strategy on North American Prairie Vegetation for Public Urban Areas in Germany,[[0.15230928326]]
3,28,12141,PLOS ONE,7552300,Comparison of the Abiotic Preferences of Macroinvertebrates in Tropical River Basins,[[0.106726080572]]
7,14,12141,PLOS ONE,7552400,"Development of Glomerulus-, Tubule-, and Collecting Duct-Specific mRNA Assay in Human Urinary Exosomes and Microvesicles",[[0.176466470939]]
3,7,12141,PLOS ONE,7552500,Mechanism of the Exchange Reaction in HRAS from Multiscale Modeling,[[0.196395940626]]
6,19,12141,PLOS ONE,7552600,<italic>De Novo</italic> Transcriptome Sequence Assembly and Identification of AP2/ERF Transcription Factor Related to Abiotic Stress in Parsley (<italic>Petroselinum crispum</italic>),[[0.180811214742]]
3,14,12141,PLOS ONE,7552700,Stable Heterogeneity for the Production of Diffusible Factors in Cell Populations,[[0.153335026299]]
6,7,12141,PLOS ONE,7552800,Analysis of the A-U Rich Hairpin from the Intergenic Region of Tospovirus S RNA as Target and Inducer of RNA Silencing,[[0.35026247484]]
3,14,12141,PLOS ONE,7552900,Non-Instrumented Incubation of a Recombinase Polymerase Amplification Assay for the Rapid and Sensitive Detection of Proviral HIV-1 DNA,[[0.223430105396]]
3,20,12141,PLOS ONE,7553000,Simulation Modelling of Population Dynamics of Mosquito Vectors for Rift Valley Fever Virus in a Disease Epidemic Setting,[[0.308822172831]]
2,13,12141,PLOS ONE,7553100,Likelihood and Predictors of ST-Elevation in Patients Hospitalized for Myocardial Infarction,[[0.315285197143]]
7,3,12141,PLOS ONE,7553200,Deletion of Serum Amyloid A3 Improves High Fat High Sucrose Diet-Induced Adipose Tissue Inflammation and Hyperlipidemia in Female Mice,[[0.268430261373]]
4,14,12141,PLOS ONE,7553300,Widening Consumer Access to Medicines through Switching Medicines to Non-Prescription: A Six Country Comparison,[[0.147969629921]]
7,20,12141,PLOS ONE,7553400,Getting More Out of Less &#8211; A Quantitative Serological Screening Tool for Simultaneous Detection of Multiple Influenza A Hemagglutinin-Types in Chickens,[[0.458332936421]]
6,19,12141,PLOS ONE,7553500,"Multiple Different Defense Mechanisms Are Activated in the Young Transgenic Tobacco Plants Which Express the Full Length Genome of the Tobacco Mosaic Virus, and Are Resistant against this Virus",[[0.298471162736]]
7,7,12141,PLOS ONE,7553600,Proteolytic Activity of Prostate-Specific Antigen (PSA) towards Protein Substrates and Effect of Peptides Stimulating PSA Activity,[[0.246473844464]]
3,28,12141,PLOS ONE,7553700,Joint Effects of Habitat Heterogeneity and Species&#8217; Life-History Traits on Population Dynamics in Spatially Structured Landscapes,[[0.224935910564]]
5,0,12141,PLOS ONE,7553800,A Synthetic Triterpenoid CDDO-Im Inhibits Tumorsphere Formation by Regulating Stem Cell Signaling Pathways in Triple-Negative Breast Cancer,[[0.302698491369]]
6,19,12141,PLOS ONE,7553900,Genome-Wide Association Studies Identifies Seven Major Regions Responsible for Iron Deficiency Chlorosis in Soybean (<italic>Glycine max</italic>),[[0.389933971194]]
7,0,12141,PLOS ONE,7554000,CD166/ALCAM Expression Is Characteristic of Tumorigenicity and Invasive and Migratory Activities of Pancreatic Cancer Cells,[[0.159743826583]]
3,20,12141,PLOS ONE,7554100,"Detection of Avian Influenza A(H7N9) Virus from Live Poultry Markets in Guangzhou, China: A Surveillance Report",[[0.320485628044]]
4,23,12141,PLOS ONE,7554200,The Mediating Effects of Burnout on the Relationship between Anxiety Symptoms and Occupational Stress among Community Healthcare Workers in China: A Cross-Sectional Study,[[0.265797959658]]
7,14,12141,PLOS ONE,7554300,Gene Expression Profiling Identifies IRF4-Associated Molecular Signatures in Hematological Malignancies,[[0.127373839813]]
3,14,12141,PLOS ONE,7554400,A Recommendation for Revised Dose Calibrator Measurement Procedures for <sup>89</sup>Zr and <sup>124</sup>I,[[0.164550982781]]
7,14,12141,PLOS ONE,7554500,Poly(Ethylene Glycol)-Cholesterol Inhibits L-Type Ca<sup>2+</sup> Channel Currents and Augments Voltage-Dependent Inactivation in A7r5 Cells,[[0.243185819318]]
2,0,12141,PLOS ONE,7554600,Prognostic Value of LGR5 in Colorectal Cancer: A Meta-Analysis,[[0.142427627094]]
3,14,12141,PLOS ONE,7554700,"Diapause Induction and Termination in the Small Brown Planthopper, <italic>Laodelphax striatellus</italic> (Hemiptera: Delphacidae)",[[0.118961354327]]
2,14,12141,PLOS ONE,7554800,Gender-Based Comorbidity in Benign Paroxysmal Positional Vertigo,[[0.176767958072]]
3,28,12141,PLOS ONE,7554900,Food Supplementation Fails to Reveal a Trade-Off between Incubation and Self-Maintenance in Female House Wrens,[[0.331909901573]]
3,28,12141,PLOS ONE,7555000,Impact of Climate Change on Potential Distribution of Chinese Caterpillar Fungus (<italic>Ophiocordyceps sinensis</italic>) in Nepal Himalaya,[[0.157889547521]]
7,3,12141,PLOS ONE,7555100,Prolonged Prophylactic Protection from Botulism with a Single Adenovirus Treatment Promoting Serum Expression of a VHH-Based Antitoxin Protein,[[0.183870680503]]
3,14,12141,PLOS ONE,7555200,Optimal Iodine Staining of Cardiac Tissue for X-Ray Computed Tomography,[[0.199709366818]]
3,1,12141,PLOS ONE,7555300,Visual Exploration during Locomotion Limited by Fear of Heights,[[0.186105634181]]
6,9,12141,PLOS ONE,7555400,Inference of Gene Regulatory Networks Incorporating Multi-Source Biological Knowledge via a State Space Model with <italic>L</italic>1 Regularization,[[0.300679971102]]
7,7,12141,PLOS ONE,7555500,<italic>Francisella novicida</italic> Pathogenicity Island Encoded Proteins Were Secreted during Infection of Macrophage-Like Cells,[[0.214909153966]]
2,0,12141,PLOS ONE,7555600,A Molecular Prognostic Model Predicts Esophageal Squamous Cell Carcinoma Prognosis,[[0.246815697213]]
7,3,12141,PLOS ONE,7555700,"A Small Molecule p75<sup>NTR</sup> Ligand, LM11A-31, Reverses Cholinergic Neurite Dystrophy in Alzheimer's Disease Mouse Models with Mid- to Late-Stage Disease Progression",[[0.293413504509]]
3,14,12141,PLOS ONE,7555800,Correlation Analysis between Central Corneal Thickness and Intraocular Pressure in Juveniles in Northern China: The Jinan City Eye Study,[[0.12353141407]]
7,3,12141,PLOS ONE,7555900,Upregulation of Intermediate-Conductance Ca<sup>2+</sup>-Activated K<sup>+</sup> Channels (KCNN4) in Porcine Coronary Smooth Muscle Requires NADPH Oxidase 5 (NOX5),[[0.201118701023]]
7,3,12141,PLOS ONE,7556000,<italic>In Situ</italic> Characterization of Intrahepatic Non-Parenchymal Cells in PSC Reveals Phenotypic Patterns Associated with Disease Severity,[[0.196138292224]]
2,24,12141,PLOS ONE,7556100,Effect of Dialysis Initiation Timing on Clinical Outcomes: A Propensity-Matched Analysis of a Prospective Cohort Study in Korea,[[0.39621843571]]
3,28,12141,PLOS ONE,7556200,Spatio-Temporal Analyses of <italic>Symbiodinium</italic> Physiology of the Coral <italic>Pocillopora verrucosa</italic> along Large-Scale Nutrient and Temperature Gradients in the Red Sea,[[0.435160273407]]
4,23,12141,PLOS ONE,7556300,Mobile Phones: The Next Step towards Healthcare Delivery in Rural India?,[[0.146878663757]]
7,3,12141,PLOS ONE,7556400,Dietary Regimens Modify Early Onset of Obesity in Mice Haploinsufficient for <italic>Rai1</italic>,[[0.258483602575]]
7,3,12141,PLOS ONE,7556500,Isolation of Cancer Stem Cells from Three Human Glioblastoma Cell Lines: Characterization of Two Selected Clones,[[0.287579360951]]
2,14,12141,PLOS ONE,7556600,<italic>CDK4</italic> Amplification Predicts Recurrence of Well-Differentiated Liposarcoma of the Abdomen,[[0.187225108819]]
7,7,12141,PLOS ONE,7556700,A Proteinaceous Fraction of Wheat Bran May Interfere in the Attachment of Enterotoxigenic <italic>E. Coli</italic> K88 (F4+) to Porcine Epithelial Cells,[[0.119550232808]]
7,3,12141,PLOS ONE,7556800,Differential and Conditional Activation of PKC-Isoforms Dictates Cardiac Adaptation during Physiological to Pathological Hypertrophy,[[0.238931962673]]
2,13,12141,PLOS ONE,7556900,Low-Intensity Pulsed Ultrasound Induces Angiogenesis and Ameliorates Left Ventricular Dysfunction in a Porcine Model of Chronic Myocardial Ischemia,[[0.289605445946]]
4,23,12141,PLOS ONE,7557000,Gift-Giving and Network Structure in Rural China: Utilizing Long-Term Spontaneous Gift Records,[[0.251418769224]]
3,28,12141,PLOS ONE,7557100,Competition among Species of Stored-Product Psocids (Psocoptera) in Stored Grain,[[0.0857322217294]]
7,3,12141,PLOS ONE,7557200,Functional Analysis of <italic>Drosophila</italic> HSP70 Promoter with Different HSE Numbers in Human Cells,[[0.208930070119]]
3,28,12141,PLOS ONE,7557300,"Microclimate Impacts Survival and Prevalence of <italic>Phytophthora ramorum</italic> in <italic>Umbellularia californica</italic>, a Key Reservoir Host of Sudden Oak Death in Northern California Forests",[[0.193806947745]]
2,14,12141,PLOS ONE,7557400,A Genetic Variant rs1801274 in <italic>FCGR2A</italic> as a Potential Risk Marker for Kawasaki Disease: A Case-Control Study and Meta-Analysis,[[0.294389714121]]
3,17,12141,PLOS ONE,7557500,Malaria Vectors in Ecologically Heterogeneous Localities of the Colombian Pacific Region,[[0.202570178311]]
7,3,12141,PLOS ONE,7557600,Abnormal Motor Phenotype at Adult Stages in Mice Lacking Type 2 Deiodinase,[[0.392667617306]]
7,3,12141,PLOS ONE,7557700,Anti-Inflammatory Effects of Progesterone in Lipopolysaccharide-Stimulated BV-2 Microglia,[[0.2616706957]]
4,29,12141,PLOS ONE,7557800,"Unintended Pregnancies among Young Women Living in Urban Slums: Evidence from a Prospective Study in Nairobi City, Kenya",[[0.247987366019]]
3,14,12141,PLOS ONE,7558100,"Correction: The HIV-Brazil Cohort Study: Design, Methods and Participant Characteristics",[[0.108421161316]]
3,28,12141,PLOS ONE,7558200,"Correction: Chimpanzees Preferentially Select Sleeping Platform Construction Tree Species with Biomechanical Properties that Yield Stable, Firm, but Compliant Nests",[[0.130744811113]]
3,14,12141,PLOS ONE,7558300,Pesticide Methoxychlor Promotes the Epigenetic Transgenerational Inheritance of Adult-Onset Disease through the Female Germline,[[0.171585564816]]
3,1,12141,PLOS ONE,7558400,Impaired Perception of Facial Motion in Autism Spectrum Disorder,[[0.361768147251]]
7,11,12141,PLOS ONE,7558500,Effects of Leucine Supplementation and Serum Withdrawal on Branched-Chain Amino Acid Pathway Gene and Protein Expression in Mouse Adipocytes,[[0.194884151381]]
7,3,12141,PLOS ONE,7558600,The Effect of TIP on Pneumovirus-Induced Pulmonary Edema in Mice,[[0.409552418721]]
3,23,12141,PLOS ONE,7558700,A Data-Driven Approach to Reverse Engineering Customer Engagement Models: Towards Functional Constructs,[[0.274826247626]]
3,28,12141,PLOS ONE,7558800,Invasive Cane Toads: Social Facilitation Depends upon an Individual&#8217;s Personality,[[0.124039884343]]
2,16,12141,PLOS ONE,7558900,The Predictive Value of Golgi Protein 73 in Differentiating Benign from Malignant Liver Tumors,[[0.496507494923]]
7,3,12141,PLOS ONE,7559000,Cooperativity of Oncogenic K-Ras and Downregulated p16/INK4A in Human Pancreatic Tumorigenesis,[[0.225585029081]]
7,14,12141,PLOS ONE,7559100,Effects of an Oxycodone Conjugate Vaccine on Oxycodone Self-Administration and Oxycodone-Induced Brain Gene Expression in Rats,[[0.257409183791]]
6,19,12141,PLOS ONE,7559200,The Cinnamyl Alcohol Dehydrogenase Gene Family in Melon (<italic>Cucumis melo</italic> L.): Bioinformatic Analysis and Expression Patterns,[[0.147341769164]]
6,9,12141,PLOS ONE,7559300,Protein Variants Form a System of Networks: Microdiversity of IMP Metallo-Beta-Lactamases,[[0.274915528336]]
3,28,12141,PLOS ONE,7559400,Interacting Effects of Insects and Flooding on Wood Decomposition,[[0.169482687031]]
7,3,12141,PLOS ONE,7559500,Norepinephrine Stimulates Mobilization of Endothelial Progenitor Cells after Limb Ischemia,[[0.340841013256]]
2,24,12141,PLOS ONE,7559600,Optimal Proteinuria Target for Renoprotection in Patients with IgA Nephropathy,[[0.237539597669]]
3,14,12141,PLOS ONE,7559700,Correction: Lifetime Stress Cumulatively Programs Brain Transcriptome and Impedes Stroke Recovery: Benefit of Sensory Stimulation,[[0.203604901524]]
3,14,12141,PLOS ONE,7559800,"Characterization of Estrogen and Androgen Activity of Food Contact Materials by Different <italic>In Vitro</italic> Bioassays (YES, YAS, ER&#945; and AR CALUX) and Chromatographic Analysis (GC-MS, HPLC-MS)",[[0.11685919693]]
2,13,12141,PLOS ONE,7559900,Elevated Plasma Total Cholesterol Level Is Associated with the Risk of Asymptomatic Intracranial Arterial Stenosis,[[0.293958012576]]
2,14,12141,PLOS ONE,7560000,Non-Invasive Separation of Alcoholic and Non-Alcoholic Liver Disease with Predictive Modeling,[[0.379047380813]]
6,9,12141,PLOS ONE,7560100,Tandem Repeats and G-Rich Sequences Are Enriched at Human CNV Breakpoints,[[0.285346046537]]
7,24,12141,PLOS ONE,7560200,Mechanisms Involving Ang II and MAPK/ERK1/2 Signaling Pathways Underlie Cardiac and Renal Alterations during Chronic Undernutrition,[[0.237358097048]]
3,7,12141,PLOS ONE,7560300,A Computational Framework for the Automated Construction of Glycosylation Reaction Networks,[[0.234819686975]]
7,0,12141,PLOS ONE,7560400,A Small Molecule Inhibitor of Human RAD51 Potentiates Breast Cancer Cell Killing by Therapeutic Agents in Mouse Xenografts,[[0.228862761453]]
7,20,12141,PLOS ONE,7560500,"Deletion of the Highly Conserved <italic>N</italic>-Glycan at Asn260 of HIV-1 gp120 Affects Folding and Lysosomal Degradation of gp120, and Results in Loss of Viral Infectivity",[[0.218659591841]]
3,7,12141,PLOS ONE,7560600,Nanoscale Protein Diffusion by STED-Based Pair Correlation Analysis,[[0.15996290324]]
7,7,12141,PLOS ONE,7560700,Modulation of the Epithelial Sodium Channel (ENaC) by Bacterial Metalloproteases and Protease Inhibitors,[[0.118646123828]]
4,23,12141,PLOS ONE,7560900,Higher Maternal Protectiveness Is Associated with Higher Odds of Child Overweight and Obesity: A Longitudinal Australian Study,[[0.534794560357]]
6,9,12141,PLOS ONE,7561000,Toxin Diversity Revealed by a Transcriptomic Study of <italic>Ornithoctonus huwena</italic>,[[0.240319534326]]
7,3,12141,PLOS ONE,7561100,"&#946;-Adrenergic Agonist and Antagonist Regulation of Autophagy in HepG2 Cells, Primary Mouse Hepatocytes, and Mouse Liver",[[0.209263248231]]
7,3,12141,PLOS ONE,7561200,Elimination of Young Erythrocytes from Blood Circulation and Altered Erythropoietic Patterns during Paraquat Induced Anemic Phase in Mice,[[0.17546309745]]
3,14,12141,PLOS ONE,7561300,Reduced Susceptibility of a <italic>Biomphalaria tenagophila</italic> Population to <italic>Schistosoma mansoni</italic> after Introducing the Resistant Taim/RS Strain of <italic>B. tenagophila</italic> into Herivelton Martins Stream,[[0.133990736446]]
6,9,12141,PLOS ONE,7561400,OccuPeak: ChIP-Seq Peak Calling Based on Internal Background Modelling,[[0.179961797515]]
2,14,12141,PLOS ONE,7561500,Effects of Intravenous Dexmedetomidine on Emergence Agitation in Children under Sevoflurane Anesthesia: A Meta-Analysis of Randomized Controlled Trials,[[0.24647788512]]
2,13,12141,PLOS ONE,7561600,"Association of Admission Serum Calcium Levels and In-Hospital Mortality in Patients with Acute ST-Elevated Myocardial Infarction: An Eight-Year, Single-Center Study in China",[[0.247285974923]]
7,0,12141,PLOS ONE,7561700,Fluorescence-Guided Surgery in Combination with UVC Irradiation Cures Metastatic Human Pancreatic Cancer in Orthotopic Mouse Models,[[0.222542072925]]
3,1,12141,PLOS ONE,7561800,Dissociative Part-Dependent Resting-State Activity in Dissociative Identity Disorder: A Controlled fMRI Perfusion Study,[[0.236546097643]]
6,9,12141,PLOS ONE,7561900,Meiotic Recombination Analyses of Individual Chromosomes in Male Domestic Pigs (<italic>Sus scrofa domestica</italic>),[[0.293599168952]]
7,7,12141,PLOS ONE,7562000,Monitoring Protein Misfolding by Site-Specific Labeling of Proteins <italic>In Vivo</italic>,[[0.192670881564]]
4,15,12141,PLOS ONE,7562100,"Evolution of the Global Burden of Viral Infections from Unsafe Medical Injections, 2000&#8211;2010",[[0.357751940777]]
7,3,12141,PLOS ONE,7562200,Cartilage Regeneration by Chondrogenic Induced Adult Stem Cells in Osteoarthritic Sheep Model,[[0.243165926111]]
5,2,12141,PLOS ONE,7562300,An 18-Gene Signature for Vascular Invasion Is Associated with Aggressive Features and Reduced Survival in Breast Cancer,[[0.283268383188]]
3,28,12141,PLOS ONE,7562400,Wet Season Upwelling and Dry Season Chlorophyll-a Describe Interannual Growth Rates of <italic>Porites</italic> in Southern China,[[0.552788453149]]
3,14,12141,PLOS ONE,7562500,Correction: Repression/Depression of Conjugative Plasmids and Their Influence on the Mutation-Selection Balance in Static Environments,[[0.168781306751]]
3,14,12141,PLOS ONE,7562600,Multi-Compartment T2 Relaxometry Using a Spatially Constrained Multi-Gaussian Model,[[0.321523068792]]
4,1,12141,PLOS ONE,7562700,Number Word Use in Toddlerhood Is Associated with Number Recall Performance at Seven Years of Age,[[0.40028258842]]
4,23,12141,PLOS ONE,7562800,Psychometric Evaluation of the Internalized Stigma of Mental Illness Scale for Patients with Mental Illnesses: Measurement Invariance across Time,[[0.265300393044]]
3,28,12141,PLOS ONE,7562900,Synergies for Improving Oil Palm Production and Forest Conservation in Floodplain Landscapes,[[0.227569757066]]
7,3,12141,PLOS ONE,7563000,Lysophosphatidic Acid Enhanced the Angiogenic Capability of Human Chondrocytes by Regulating Gi/NF-kB-Dependent Angiogenic Factor Expression,[[0.194476415744]]
7,3,12141,PLOS ONE,7563100,"Isolation, Expansion and Transplantation of Postnatal Murine Progenitor Cells of the Enteric Nervous System",[[0.254598510245]]
6,14,12141,PLOS ONE,7563300,Echinococcus P29 Antigen: Molecular Characterization and Implication on Post-Surgery Follow-Up of CE Patients Infected with Different Species of the <italic>Echinococcus granulosus</italic> Complex,[[0.140167763284]]
2,0,12141,PLOS ONE,7563400,Colorectal Advanced Neoplasms Occur through Dual Carcinogenesis Pathways in Individuals with Coexisting Serrated Polyps,[[0.199109850614]]
2,14,12141,PLOS ONE,7563500,A Conceptual Framework for Evaluating Impairments in Myasthenia Gravis,[[0.153672965703]]
7,3,12141,PLOS ONE,7563600,Influence of <italic>ARHGEF3</italic> and <italic>RHOA</italic> Knockdown on <italic>ACTA2</italic> and Other Genes in Osteoblasts and Osteoclasts,[[0.216237093952]]
7,3,12141,PLOS ONE,7563700,"The Injectable-Only Contraceptive Medroxyprogesterone Acetate, Unlike Norethisterone Acetate and Progesterone, Regulates Inflammatory Genes in Endocervical Cells via the Glucocorticoid Receptor",[[0.24295670022]]
3,28,12141,PLOS ONE,7563800,Characterising the Phenotypic Diversity of <italic>Papilio dardanus</italic> Wing Patterns Using an Extensive Museum Collection,[[0.140335969476]]
3,14,12141,PLOS ONE,7563900,Association between Secreted Phosphoprotein-1 (<italic>SPP1</italic>) Polymorphisms and Low Bone Mineral Density in Women,[[0.411211821296]]
7,3,12141,PLOS ONE,7564000,Mobilization of CD34<sup>+</sup>-Progenitor Cells in Patients with Severe Trauma,[[0.350371422888]]
6,9,12141,PLOS ONE,7564100,OTG-snpcaller: An Optimized Pipeline Based on TMAP and GATK for SNP Calling from Ion Torrent Data,[[0.321089437165]]
7,3,12141,PLOS ONE,7564200,AAV-Dominant Negative Tumor Necrosis Factor (DN-TNF) Gene Transfer to the Striatum Does Not Rescue Medium Spiny Neurons in the YAC128 Mouse Model of Huntington's Disease,[[0.228331785495]]
3,14,12141,PLOS ONE,7564300,A New Method Combining LDA and PLS for Dimension Reduction,[[0.162284993014]]
0,5,12141,PLOS ONE,7564400,Fasting Whole Blood Fatty Acid Profile and Risk of Type 2 Diabetes in Adults: A Nested Case Control Study,[[0.358583778138]]
6,9,12141,PLOS ONE,7564500,Analysis of Transposable Elements in the Genome of <italic>Asparagus officinalis</italic> from High Coverage Sequence Data,[[0.309152852126]]
7,24,12141,PLOS ONE,7564600,Changes in the Expression of the Toll-Like Receptor System in the Aging Rat Kidneys,[[0.257021526841]]
3,14,12141,PLOS ONE,7564700,"Plicidentine in the Early Permian Parareptile <italic>Colobomycter pholeter</italic>, and Its Phylogenetic and Functional Significance among Coeval Members of the Clade",[[0.0966688991308]]
7,3,12141,PLOS ONE,7564800,Upregulation of Gelatinases and Epithelial&#8211;Mesenchymal Transition in Small Airway Remodeling Associated with Chronic Exposure to Wood Smoke,[[0.318243334431]]
4,14,12141,PLOS ONE,7564900,"Surgical Efficiencies and Quality in the Performance of Voluntary Medical Male Circumcision (VMMC) Procedures in Kenya, South Africa, Tanzania, and Zimbabwe",[[0.137862862749]]
7,3,12141,PLOS ONE,7565000,Hyper-Activation of Notch3 Amplifies the Proliferative Potential of Rhabdomyosarcoma Cells,[[0.132552483943]]
7,3,12141,PLOS ONE,7565100,Protein Kinase C &#952; Regulates the Phenotype of Murine CD4<sup>+</sup> Th17 Cells,[[0.336772381946]]
4,14,12141,PLOS ONE,7565200,Blinded by PRISMA: Are Systematic Reviewers Focusing on PRISMA and Ignoring Other Guidelines?,[[0.210496557936]]
2,14,12141,PLOS ONE,7565400,Impact of Serum High Mobility Group Box 1 and Soluble Receptor for Advanced Glycation End-Products on Subclinical Atherosclerosis in Patients with Granulomatosis with Polyangiitis,[[0.201463171133]]
6,9,12141,PLOS ONE,7565500,Phylogeny and Patterns of Diversity of Goat mtDNA Haplogroup A Revealed by Resequencing Complete Mitogenomes,[[0.297314405579]]
