,cluster,journal_id,journal_title,pap_id,pap_title,distance
4,22,11733,Systematic Reviews,7721700,Association between body mass index and suicidal behaviors: a systematic review protocol,[[0.647214303581]]
3,24,11624,Journal of Inequalities and Applications,7722100,Scalarized system of nonsmooth vector quasi-variational inequalities with applications to Debreu type vector equilibrium problems,[[0.698507337024]]
3,27,11624,Journal of Inequalities and Applications,7722200,A note on fixed point results in complex-valued metric spaces,[[0.834285782588]]
2,21,5324,Netherlands Heart Journal,7724700,The future of atrial fibrillation therapy: intervention on heat shock proteins influencing electropathology is the next in line,[[0.649882633839]]
6,10,11388,Arthritis Research & Therapy,7727800,Identification of <it>NF-&#954;B</it> and <it>PLCL2</it> as new susceptibility genes and highlights on a potential role of <it>IRF8</it> through interferon signature modulation in systemic sclerosis,[[0.6511129628]]
7,2,11410,BMC Cancer,7728400,Overexpression of IL-15 promotes tumor destruction via NK1.1+ cells in a spontaneous breast cancer model,[[0.542352082871]]
3,24,11468,Boundary Value Problems,7729200,Global existence and asymptotic behavior of solutions for the double dispersive-dissipative wave equation with nonlinear damping and source terms,[[0.681281164839]]
7,9,12141,PLOS ONE,7730500,"<italic>In Vitro</italic> Recapitulation of Functional Microvessels for the Study of Endothelial Shear Response, Nitric Oxide and [Ca<sup>2+</sup>]<sub>i</sub>",[[0.52639031039]]
4,22,12141,PLOS ONE,7730600,Improving Survey Response Rates from Parents in School-Based Research Using a Multi-Level Approach,[[0.599202822329]]
3,28,12141,PLOS ONE,7730700,Trend Patterns of Vegetative Coverage and Their Underlying Causes in the Deserts of Northwest China over 1982 &#8211; 2008,[[0.59480252815]]
7,9,12141,PLOS ONE,7730800,Autoantibody Profiling on Human Proteome Microarray for Biomarker Discovery in Cerebrospinal Fluid and Sera of Neuropsychiatric Lupus,[[0.648442813757]]
4,19,12141,PLOS ONE,7730900,Health and Masculinities Shaped by Agency within Structures among Young Unemployed Men in a Northern Swedish Context,[[0.527064272293]]
7,16,11446,BMC Neuroscience,7904900,MK801 attenuates secondary injury in a mouse experimental compression model of spinal cord trauma,[[0.734109963469]]
3,26,8709,Monthly Notices of the Royal Astronomical Society,7905000,Erratum: A possible influence of magnetic fields on the rotation of gas in NGC 253,[[0.779423050589]]
2,16,11404,BMC Anesthesiology,7905100,"Peri-operative management of hysterostomy in a parturient with complete heart block, placenta accreta and intrauterine death",[[0.529935187738]]
3,22,11449,BMC Oral Health,7905200,Distribution of periodontopathic bacterial species in Japanese children with developmental disabilities,[[0.594681855412]]
7,3,11478,Cell Communication and Signaling,7905300,"Differential expression of CCN-family members in primary human bone marrow-derived mesenchymal stem cells during osteogenic, chondrogenic and adipogenic differentiation",[[0.458251925808]]
3,30,8978,Social Cognitive and Affective Neuroscience,7905400,Special issue on mindfulness neuroscience,[[0.703387327936]]
3,25,5189,Journal of High Energy Physics,7906000,Erratum to: Stringy stability of charged dilaton black holes with flat event horizon,[[0.63781470136]]
3,25,5189,Journal of High Energy Physics,7906100,Erratum: two experiments for the price of one? The role of the second oscillation maximum in long baseline neutrino experiments,[[0.591139555748]]
3,14,1006,AAPS PharmSciTech,7908400,Editorial—Theme issue on oral controlled release development and technology,[[0.698676331996]]
2,15,11410,BMC Cancer,7908900,Dietary fiber showed no preventive effect against colon and rectal cancers in Japanese with low fat intake: an analysis from the results of nutrition surveys from 23 Japanese prefectures,[[0.733142557254]]
2,16,11499,Critical Care,7909000,Algorithm-based management of bleeding in patients with extracorporeal membrane oxygenation,[[0.469870654866]]
1,17,11499,Critical Care,7909100,Differences in severity and resource utilization for medical and surgical ICU patients,[[0.0304338369888]]
1,17,11499,Critical Care,7909200,Pre-PRIS? Prospective monitoring for early markers of propofol infusion syndrome,[[0.0304338369888]]
1,17,11499,Critical Care,7909300,Guidelines for chest drain insertion do not protect relevant anatomical structures,[[0.0304338369888]]
1,17,11499,Critical Care,7909400,Perioperative volume management for esophageal cancer surgery,[[0.0304338369888]]
1,17,11499,Critical Care,7909500,Acute respiratory distress syndrome - the Berlin definition: impact on an ICU of a university hospital,[[0.0304338369888]]
3,24,6896,Advances in Difference Equations,7909600,A note on the initial value problem of fractional evolution equations,[[0.731931403547]]
6,9,12141,PLOS ONE,7910000,Gut Microbiota Dynamics during Dietary Shift in Eastern African Cichlid Fishes,[[0.639555615417]]
3,14,12141,PLOS ONE,7910100,The Role of the Organization Structure in the Diffusion of Innovations,[[0.517078588794]]
7,28,12141,PLOS ONE,7910200,"<italic>Schinus terebinthifolius</italic> Leaf Extract Causes Midgut Damage, Interfering with Survival and Development of <italic>Aedes aegypti</italic> Larvae",[[0.651874865064]]
3,9,12141,PLOS ONE,7910300,"Different Dynamic Patterns of &#946;-Lactams, Quinolones, Glycopeptides and Macrolides on Mouse Gut Microbial Diversity",[[0.728814426008]]
4,22,12141,PLOS ONE,7910400,"Gender Differences in Mental Health Outcomes before, during, and after the Great Recession",[[0.657687148136]]
8,9,11544,Genome Biology,8062700,RNA editing of human microRNAs,[[0.767579812272]]
6,1,11544,Genome Biology,8063000,Genome-wide analysis of protein-DNA interactions in living cells,[[0.433250540315]]
3,5,11544,Genome Biology,8063200,Metabolic control analysis: biological applications and insights,[[0.556920912544]]
3,13,11544,Genome Biology,8063300,Aging in the post-genomic era: simple or complex?,[[0.666766131838]]
6,13,11544,Genome Biology,8063400,Where does fission yeast sit on the tree of life?,[[0.705068379261]]
3,28,7789,AoB Plants,8310600,Dominant plant taxa predict plant productivity responses to CO<sub>2</sub> enrichment across precipitation and soil gradients,[[0.750747850199]]
3,28,11694,Nutrition Journal,8419600,Consuming iodine enriched eggs to solve the iodine deficiency endemic for remote areas in Thailand,[[0.736570623741]]
0,21,11475,Cardiovascular Diabetology,8419800,Treadmill running improves hindlimb arteriolar endothelial function in type 1 diabetic mice as visualized by X-ray microangiography,[[0.709655432137]]
3,25,5189,Journal of High Energy Physics,8425400,Hadroproduction of t anti-t pair in association with an isolated photon at NLO accuracy matched with parton shower,[[0.72302791265]]
3,24,6916,Fixed Point Theory and Applications,8430700,"Results on <em class=""a-plus-plus"">n</em>-tupled fixed points in metric spaces with uniform normal structure",[[0.704763687308]]
3,5,12141,PLOS ONE,8441300,Quantitative Localization Microscopy: Effects of Photophysics and Labeling Stoichiometry,[[0.466476255327]]
7,11,12141,PLOS ONE,8441400,Impact of the H275Y and I223V Mutations in the Neuraminidase of the 2009 Pandemic Influenza Virus In Vitro and Evaluating Experimental Reproducibility,[[0.669330756869]]
3,28,12141,PLOS ONE,8441600,A Novel Tool to Mitigate By-Catch Mortality of Baltic Seals in Coastal Fyke Net Fishery,[[0.714284242126]]
0,21,12141,PLOS ONE,8441700,An Early Diagnostic Tool for Diabetic Peripheral Neuropathy in Rats,[[0.755695896182]]
2,18,11457,BMC Psychiatry,8645100,Case report: low-titre anti-Yo reactivity in a female patient with psychotic syndrome and frontoparieto-cerebellar atrophy,[[0.51021715407]]
4,19,11563,Human Resources for Health,8645300,A scoping review of the association between rural medical education and rural practice location,[[0.733728481895]]
5,15,11410,BMC Cancer,8650700,Radiographers supporting radiologists in the interpretation of screening mammography: a viable strategy to meet the shortage in the number of radiologists,[[0.650186853752]]
6,10,11434,BMC Medical Genetics,8651200,Two novel missense substitutions in the <it>VSX1</it> gene: clinical and genetic analysis of families with Keratoconus from India,[[0.608994698444]]
2,18,11697,Orphanet Journal of Rare Diseases,8652000,Impact of imiglucerase supply constraint on the therapeutic management and course of disease in French patients with Gaucher disease type 1,[[0.369569728924]]
7,9,12141,PLOS ONE,8654000,MAGE-A Cancer/Testis Antigens Inhibit MDM2 Ubiquitylation Function and Promote Increased Levels of MDM4,[[0.492441597551]]
6,4,12141,PLOS ONE,8654100,Deconstructing the Polymerase Chain Reaction: Understanding and Correcting Bias Associated with Primer Degeneracies and Primer-Template Mismatches,[[0.590080968793]]
3,6,12141,PLOS ONE,8654200,Electrical Signals in Prayer Plants (Marantaceae)? Insights into the Trigger Mechanism of the Explosive Style Movement,[[0.482135502756]]
6,11,11699,Parasites & Vectors,8819600,"Identification and genetic characterization of <it>Toxoplasma gondii</it> in free-ranging bristle-spined porcupine (<it>Chaetomys subspinosus</it>), a threatened arboreal mammal from the Brazilian Atlantic Forest",[[0.671595305812]]
7,9,12141,PLOS ONE,9128800,Cell Based Drug Delivery: <italic>Micrococcus luteus</italic> Loaded Neutrophils as Chlorhexidine Delivery Vehicles in a Mouse Model of Liver Abscesses in Cattle,[[0.518697887035]]
7,7,12141,PLOS ONE,9128900,The Immediate and Late Effects of Thyroid Hormone (Triiodothyronine) on Murine Coagulation Gene Transcription,[[0.475688232494]]
3,22,11756,European Scientific Journal,9129200,ASSESSMENT OF STUDENT LEARNING THROUGH THE USE OF SEMI-CONTEXTUALIZED MEASURES IN MEDELLIN,[[0.773758795578]]
3,30,6080,Psychopharmacology,9129800,"The role of 5-HT<sub class=""a-plus-plus"">2C</sub> receptors in touchscreen visual reversal learning in the rat: a cross-site study",[[0.583373871317]]
6,1,8740,Nucleic Acids Research,9130600,A novel sigma factor reveals a unique regulon controlling cell-specific recombination in <em>Mycoplasma genitalium</em>,[[0.369043707836]]
3,29,6892,EURASIP Journal on Advances in Signal Processing,9130900,A distributed approach to the OPF problem,[[0.405827964258]]
6,10,11426,BMC Genomics,9131200,Using whole-genome sequences of the LG/J and SM/J inbred mouse strains to prioritize quantitative trait genes and nucleotides,[[0.64203683553]]
7,21,12141,PLOS ONE,9131400,Immunological Basis for Rapid Progression of Diabetes in Older NOD Mouse Recipients Post BM-HSC Transplantation,[[0.656442038414]]
3,22,12141,PLOS ONE,9131500,Effects of Individualized Centrifugation Training on Orthostatic Tolerance in Men and Women,[[0.570639760363]]
3,19,12141,PLOS ONE,9131600,"An Outbreak of <italic>Cryptosporidium parvum</italic> across England &amp; Scotland Associated with Consumption of Fresh Pre-Cut Salad Leaves, May 2012",[[0.627749762005]]
4,22,11459,BMC Public Health,9134600,"An interpretive study of food, snack and beverage advertisements in rural and urban El Salvador",[[0.619697866011]]
2,15,11555,Health and Quality of Life Outcomes,9135100,Comparing the effectiveness of capecitabine versus 5-fluorouracil/leucovorin therapy for elderly Taiwanese stage III colorectal cancer patients based on quality-of-life measures (QLQ-C30 and QLQ-CR38) and a new cost assessment tool,[[0.428921532925]]
2,15,11410,BMC Cancer,9135200,Early Palliative Care&#8212;Health services research and implementation of sustainable changes: the study protocol of the EVI project,[[0.417294507111]]
7,7,11499,Critical Care,9135300,Experimental acute lung injury induces multi-organ epigenetic modifications in key angiogenic genes implicated in sepsis-associated endothelial dysfunction,[[0.603116766522]]
4,23,12141,PLOS ONE,9135400,Correction: Novel Genetic Locus Implicated for HIV-1 Acquisition with Putative Regulatory Links to HIV Replication and Infectivity: A Genome-Wide Association Study,[[0.743099952496]]
3,16,12141,PLOS ONE,9135500,Do We Feel the Same Empathy for Loved and Hated Peers?,[[0.782190053037]]
6,9,12144,PLOS Computational Biology,9135600,Dissecting the Calcium-Induced Differentiation of Human Primary Keratinocytes Stem Cells by Integrative and Structural Network Analyses,[[0.442004339457]]
4,19,11699,Parasites & Vectors,9136500,A meta-analysis of the prevalence of <it>Toxoplasma gondii</it> in animals and humans in Ethiopia,[[0.57269283632]]
3,23,11526,European Journal of Medical Research,9136800,Erratum to: Extensive multifocal branch duct IPMN of the pancreas after liver transplantation: is surgery justified?,[[0.795578877339]]
6,5,11406,BMC Bioinformatics,9137600,"Preface: BITS2014, the annual meeting of the Italian Society of Bioinformatics",[[0.451852183368]]
6,12,12141,PLOS ONE,9137900,Inhibitory Properties of Cysteine Protease Pro-Peptides from Barley Confer Resistance to Spider Mite Feeding,[[0.554814532932]]
3,28,12141,PLOS ONE,9138000,Direct Effects of Microalgae and Protists on Herring (<italic>Clupea harengus</italic>) Yolk Sac Larvae,[[0.72567731343]]
6,12,12141,PLOS ONE,9138100,<italic>Boechera</italic> Species Exhibit Species-Specific Responses to Combined Heat and High Light Stress,[[0.60284890398]]
3,4,12141,PLOS ONE,9138200,Ineffective Degradation of Immunogenic Gluten Epitopes by Currently Available Digestive Enzyme Supplements,[[0.656395269728]]
2,21,12141,PLOS ONE,9138300,TLR4 Expression Is Associated with Left Ventricular Dysfunction in Patients Undergoing Coronary Artery Bypass Surgery,[[0.620799329944]]
4,23,11756,European Scientific Journal,9138500,"CYTOKINES CHANGES ASSOCIATED WITH MENSTRUAL CYCLE IN HIV INFECTED FEMALES AT NAUTH, NNEWI, SOUTH-EAST NIGERIA",[[0.711296513297]]
3,30,6080,Psychopharmacology,9139700,"Erratum to: The chronic effects of an extract of <em class=""a-plus-plus"">Bacopa monniera</em> (Brahmi) on cognitive function in healthy human subjects",[[0.544005222008]]
3,28,7789,AoB Plants,9140100,Evidence for rapid ecological range expansion in a newly invasive plant,[[0.585536161294]]
3,24,11624,Journal of Inequalities and Applications,9140300,An iterative algorithm for the generalized reflexive solutions of the general coupled matrix equations,[[0.611226315177]]
7,9,12141,PLOS ONE,9147200,Inhibition of NOS-NO System Prevents Autoimmune Orchitis Development in Rats: Relevance of NO Released by Testicular Macrophages in Germ Cell Apoptosis and Testosterone Secretion,[[0.462246493314]]
6,9,12141,PLOS ONE,9147300,Correction: Correction: Mitotic-Chromosome-Based Physical Mapping of the <italic>Culex quinquefasciatus</italic> Genome,[[0.76827648735]]
6,28,12141,PLOS ONE,9147400,"Distinct Patterns of Desynchronized Limb Regression in Malagasy Scincine Lizards (Squamata, Scincidae)",[[0.547015498829]]
7,1,11681,Molecular Neurodegeneration,9161200,Identification of telomere dysfunction in Friedreich ataxia,[[0.343573764385]]
3,28,12141,PLOS ONE,9162200,The Energetic Value of Land-Based Foods in Western Hudson Bay and Their Potential to Alleviate Energy Deficits of Starving Adult Male Polar Bears,[[0.510348571091]]
2,9,12141,PLOS ONE,9162300,Comparison of Aggregometry with Flow Cytometry for the Assessment of Agonists&#180;-Induced Platelet Reactivity in Patients on Dual Antiplatelet Therapy,[[0.71457395396]]
4,22,12141,PLOS ONE,9162400,Reference Values of Grip Strength Measured with a Jamar Dynamometer in 1526 Adults with Intellectual Disabilities and Compared to Adults without Intellectual Disability,[[0.593278137546]]
0,9,12141,PLOS ONE,9162500,A Systematic Review of Interventions Addressing Adherence to Anti-Diabetic Medications in Patients with Type 2 Diabetes&#8212;Components of Interventions,[[0.6958941994]]
6,14,11463,BMC Systems Biology,9162800,"Gene network analysis shows immune-signaling and ERK1/2 as novel genetic markers for multiple addiction phenotypes: alcohol, smoking and opioid addiction",[[0.674100614043]]
2,21,11664,Lipids in Health and Disease,9163300,Effects of rosuvastatin combined with fasudil therapy on rabbits with dyslipidemia,[[0.558101696959]]
2,11,11430,BMC Infectious Diseases,9163400,An outbreak of multi-drug resistant <it>Escherichia coli</it> urinary tract infection in an elderly population: a case-control study of risk factors,[[0.579327518125]]
3,28,12141,PLOS ONE,9164800,Ground-Vegetation Clutter Affects Phyllostomid Bat Assemblage Structure in Lowland Amazonian Forest,[[0.587020628053]]
7,7,12141,PLOS ONE,9164900,B7-H3 Promotes Pathogenesis of Autoimmune Disease and Inflammation by Regulating the Activity of Different T Cell Subsets,[[0.497939485337]]
7,9,12141,PLOS ONE,9165000,Enhancement of Ischemic Wound Healing by Spheroid Grafting of Human Adipose-Derived Stem Cells Treated with Low-Level Light Irradiation,[[0.469727012787]]
2,16,11720,"Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine",9165200,Difficult intubation and outcome after out-of-hospital cardiac arrest: a registry-based analysis,[[0.591699109931]]
5,15,11503,Diagnostic Pathology,9165700,Aldehyde dehydrogenase 1 expression correlates with the invasion of breast cancer,[[0.722573149024]]
6,14,7824,Bioinformatics,9166200,Reconstructing gene regulatory dynamics from high-dimensional single-cell snapshot data,[[0.493541396542]]
4,19,11744,Trials,9166700,A systematic review of the use of an expertise-based randomised controlled trial design,[[0.592028152426]]
4,23,12141,PLOS ONE,9167900,"Patient Knowledge on Malaria Symptoms Is a Key to Promoting Universal Access of Patients to Effective Malaria Treatment in Palawan, the Philippines",[[0.713507878887]]
2,18,12141,PLOS ONE,9168000,An 'Importance' Map of Signs and Symptoms to Classify Diabetic Polyneuropathy: An Exploratory Data Analysis,[[0.539266231736]]
3,28,12141,PLOS ONE,9168100,"Formation Conditions and Sedimentary Characteristics of a Triassic Shallow Water Braided Delta in the Yanchang Formation, Southwest Ordos Basin, China",[[0.378589182276]]
4,19,11382,Antimicrobial Resistance and Infection Control,9168300,New Zealand Health Quality &amp; Safety Commission infection prevention and control programmes: evidence for sustained improvement in infection prevention interventions,[[0.497224462076]]
4,23,11382,Antimicrobial Resistance and Infection Control,9168400,Oral care quality improvement intervention results in decreased ventilator associated pneumonia ratio and increased productivity,[[0.75829352476]]
4,19,11382,Antimicrobial Resistance and Infection Control,9168500,"Implementation of the who multimodal hand hygiene improvement strategy in selected wards of Asella Teaching Hospital, Ethiopia",[[0.424088428187]]
3,19,11382,Antimicrobial Resistance and Infection Control,9168600,Preventing central venous catheter-related bloodstream infections through implementation of a bundle intervention in the developing world: a quasi-experimental study,[[0.699003818586]]
7,2,11599,Journal for ImmunoTherapy of Cancer,9168800,Enhancing the discovery and development of immunotherapies for cancer using quantitative and systems pharmacology: Interleukin-12 as a case study,[[0.438201324871]]
3,27,6916,Fixed Point Theory and Applications,9169100,"A hybrid iterative method for a combination of equilibria problem, a combination of variational inequality problems and a hierarchical fixed point problem",[[0.870340470855]]
3,28,12141,PLOS ONE,9170600,Sediment Contaminants and Infauna Associated with Recreational Boating Structures in a Multi-Use Marine Park,[[0.566817700507]]
3,14,12141,PLOS ONE,9170700,Obstructions in Vascular Networks: Relation Between Network Morphology and Blood Supply,[[0.577126747561]]
4,23,12141,PLOS ONE,9170800,Monitoring HIV Drug Resistance Early Warning Indicators in Cameroon: A Study Following the Revised World Health Organization Recommendations,[[0.556099278615]]
6,12,8413,Journal of Experimental Botany,9171000,"Characterization of the <em>cis</em> elements in the proximal promoter regions of the anthocyanin pathway genes reveals a common regulatory logic that governs
                  pathway regulation",[[0.507216765706]]
6,28,11422,BMC Evolutionary Biology,9171300,Global biogeography and evolution of <it>Cuvierina</it> pteropods,[[0.525778157296]]
2,22,11499,Critical Care,9171400,Bone - a casualty of ICU survival?,[[0.736363747211]]
6,14,12141,PLOS ONE,9171700,Pathway-Dependent Effectiveness of Network Algorithms for Gene Prioritization,[[0.649176946861]]
7,7,12141,PLOS ONE,9171800,An Allergic Lung Microenvironment Suppresses Carbon Nanotube-Induced Inflammasome Activation via STAT6-Dependent Inhibition of Caspase-1,[[0.548172284151]]
3,24,11624,Journal of Inequalities and Applications,9171900,Generalizations of Steffensen&#8217;s inequality via Taylor&#8217;s formula,[[0.742283517365]]
3,4,11403,Biotechnology for Biofuels,9172000,"Quantitative analysis of an engineered CO
                   <sub>2</sub>
                -fixing <it>Escherichia coli</it> reveals great potential of heterotrophic CO
                   <sub>2</sub> 
                fixation",[[0.558029570018]]
3,30,12141,PLOS ONE,9174100,Expectation Suppression in Early Visual Cortex Depends on Task Set,[[0.636793384563]]
3,28,12141,PLOS ONE,9174200,Unveiling Undercover Cropland Inside Forests Using Landscape Variables: A Supplement to Remote Sensing Image Classification,[[0.559293303244]]
3,12,11403,Biotechnology for Biofuels,9174500,Precipitate obtained following membrane separation of hydrothermally pretreated rice straw liquid revealed by 2D NMR to have high lignin content,[[0.561694696006]]
3,30,5071,Journal of the Association for Research in Otolaryngology,9174900,Limitations on Monaural and Binaural Temporal Processing in Bilateral Cochlear Implant Listeners,[[0.552237550787]]
7,3,11410,BMC Cancer,9175200,Significance of KRAS/PAK1/Crk pathway in non-small cell lung cancer oncogenesis,[[0.479041145725]]
6,12,12141,PLOS ONE,9176700,An Interspecies Comparative Analysis of the Predicted Secretomes of the Necrotrophic Plant Pathogens <italic>Sclerotinia sclerotiorum</italic> and <italic>Botrytis cinerea</italic>,[[0.580181700817]]
2,23,12141,PLOS ONE,9176800,Modeling the Health and Economic Burden of Hepatitis C Virus in Switzerland,[[0.64366656014]]
4,19,11456,BMC Pregnancy and Childbirth,9177100,Determinants of use of care provided by complementary and alternative health care practitioners to pregnant women in primary midwifery care: a prospective cohort study,[[0.559919064311]]
3,27,6916,Fixed Point Theory and Applications,9177500,Weak and strong convergence of hybrid subgradient method for pseudomonotone equilibrium problem and multivalued nonexpansive mappings,[[0.883252470701]]
4,19,11427,BMC Geriatrics,9177700,Antibiotic use in the care home setting: a retrospective cohort study analysing routine data,[[0.599168080841]]
3,9,12141,PLOS ONE,9178900,Genetic and Non-Genetic Inheritance of Natural Antibodies Binding Keyhole Limpet Hemocyanin in a Purebred Layer Chicken Line,[[0.677128821287]]
7,9,12141,PLOS ONE,9179000,Regulation of Pro-Apoptotic Phosphorylation of Kv2.1 K<sup>+</sup> Channels,[[0.442400629701]]
3,10,12141,PLOS ONE,9179100,Association between <italic>DRD2/ANKK1</italic> TaqIA Polymorphism and Susceptibility with Tourette Syndrome: A Meta-Analysis,[[0.718997064772]]
7,11,12141,PLOS ONE,9179200,Virus Excretion from Foot-And-Mouth Disease Virus Carrier Cattle and Their Potential Role in Causing New Outbreaks,[[0.708519959412]]
2,19,11444,BMC Nephrology,9179400,The Omega-3 fatty acids (Fish Oils) and Aspirin in Vascular access OUtcomes in REnal Disease (FAVOURED) study: the updated final trial protocol and rationale of post-initiation trial modifications,[[0.394101705519]]
7,7,11488,Clinical and Translational Allergy,9179600,Antigen presenting epithelial cells play a pivotal role in airway allergy,[[0.600710582313]]
3,25,5189,Journal of High Energy Physics,9180000,On the analytic solution of the Balitsky-Kovchegov evolution equation,[[0.714344534217]]
7,4,11441,BMC Microbiology,9180500,The <it>Neisseria gonorrhoeae</it> Obg protein is an essential ribosome-associated GTPase and a potential drug target,[[0.355534615784]]
3,6,6362,Nanoscale Research Letters,9180600,A New Phase Change Material Based on Potassium Nitrate with Silica and Alumina Nanoparticles for Thermal Energy Storage,[[0.594342853749]]
3,29,11756,European Scientific Journal,9180800,EARNINGS&#8217; QUALITY OF PUBLIC BANKS IN KENYA: EVIDENCE FROM PERSISTENCE OF EARNINGS,[[0.496058873863]]
3,9,12141,PLOS ONE,9181900,Identification and Differential Expression of a Candidate Sex Pheromone Receptor in Natural Populations of <italic>Spodoptera litura</italic>,[[0.622684828351]]
7,7,12141,PLOS ONE,9182000,Inhibition of the Prostaglandin Transporter PGT Lowers Blood Pressure in Hypertensive Rats and Mice,[[0.658369984605]]
4,22,12141,PLOS ONE,9182100,What Explains Child Malnutrition of Indigenous People of Northeast India?,[[0.624414023891]]
6,13,11397,Biology Direct,9182200,The Lamarckian chicken and the Darwinian egg,[[0.560826688122]]
2,18,11448,BMC Ophthalmology,9182400,Visual signs and symptoms in patients with the visual variant of Alzheimer disease,[[0.542923381715]]
6,14,8740,Nucleic Acids Research,9182500,NaviCell Web Service for network-based data visualization,[[0.579690490932]]
3,25,5189,Journal of High Energy Physics,9182600,"Searches for third-generation squark production in fully hadronic final states in proton-proton collisions at <span class=""a-plus-plus inline-equation id-i-eq1"">
                              
                              
                              <span class=""a-plus-plus equation-source format-t-e-x"">\( \sqrt{s}=8 \)</span>
                            </span> TeV",[[0.771765498001]]
3,6,6381,Chemistry Central Journal,9182900,Recent XAS studies into Homogeneous metal catalyst in fine chemical and pharmaceutical syntheses,[[0.458663391332]]
6,12,11426,BMC Genomics,9183100,Patterns of gene expression during <it>Arabidopsis</it> flower development from the time of initiation to maturation,[[0.580950735153]]
7,3,12141,PLOS ONE,9184200,Hydroxychloroquine Destabilizes Phospho-S6 in Human Renal Carcinoma Cells,[[0.396031570191]]
2,21,12141,PLOS ONE,9184300,"The Relationship among Carotid Artery Remodeling, Cardiac Geometry, and Serum N-Terminal Pro&#8211;B-Type Natriuretic Peptide Level in Asymptomatic Asians: Sex-Differences and Longitudinal GEE Study",[[0.503088050163]]
7,7,12141,PLOS ONE,9184400,Conditional Deletion of TAK1 in T Cells Reveals a Pivotal Role of TCR&#945;&#946;<sup>+</sup> Intraepithelial Lymphocytes in Preventing Lymphopenia-Associated Colitis,[[0.540525570632]]
7,9,11434,BMC Medical Genetics,9185300,The role of p19 and p21 H-Ras proteins and mutants in miRNA expression in cancer and a Costello syndrome cell model,[[0.509404347643]]
3,25,5189,Journal of High Energy Physics,9186200,BCFW recursion for TMD parton scattering,[[0.588060438294]]
3,29,6902,EURASIP Journal on Wireless Communications and Networking,9186300,A protection scheme for multimedia packet streams in bursty packet loss networks based on small block low-density parity-check codes,[[0.366929995868]]
6,13,8146,Genome Biology and Evolution,9187000,Characterization of Three <em>Mycobacterium</em> spp. with Potential Use in Bioremediation by Genome Sequencing and Comparative Genomics,[[0.547910087437]]
7,17,12141,PLOS ONE,9187100,Therapeutic Effects of Treatment with Anti-TLR2 and Anti-TLR4 Monoclonal Antibodies in Polymicrobial Sepsis,[[0.770800650599]]
7,21,12141,PLOS ONE,9187200,Isolation of Foreign Material-Free Endothelial Progenitor Cells Using CD31 Aptamer and Therapeutic Application for Ischemic Injury,[[0.627022489876]]
2,9,12141,PLOS ONE,9187300,Sputum Bacterial and Fungal Dynamics during Exacerbations of Severe COPD,[[0.654868504154]]
2,18,11378,Annals of General Psychiatry,9187500,Psychosocial treatment and interventions for bipolar disorder: a systematic review,[[0.468689254404]]
3,25,5188,The European Physical Journal C,9187600,"Yang–Mills theory for semidirect products <span class=""a-plus-plus inline-equation id-i-eq1"">
                              
                              <span class=""a-plus-plus equation-source format-t-e-x"">\(\mathrm{G}\ltimes \mathfrak {g}^*\)</span>
                              
                            </span> and its instantons",[[0.673719286103]]
6,1,11673,Microbial Cell Factories,9188200,Establishment of markerless gene deletion tools in thermophilic <it>Bacillus smithii</it> and construction of multiple mutant strains,[[0.470020817788]]
2,16,7760,The American Journal of Tropical Medicine and Hygiene,9189400,Mycetoma of the Foot—Diagnosis of the Etiologic Agent and Surgical Treatment,[[0.612499605541]]
3,28,12141,PLOS ONE,9189600,Bats Swarm Where They Hibernate: Compositional Similarity between Autumn Swarming and Winter Hibernation Assemblages at Five Underground Sites,[[0.591048129982]]
3,12,7789,AoB Plants,9190700,Plant communities in harsh sites are less invaded: a summary of observations and proposed explanations,[[0.643079826479]]
4,19,12141,PLOS ONE,9190800,German Translation and Cross-Cultural Adaptation of the STarT Back Screening Tool,[[0.535937215702]]
2,15,12141,PLOS ONE,9190900,Minimal Inter-Fractional Fiducial Migration during Image-Guided Lung Stereotactic Body Radiotherapy Using SuperLock Nitinol Coil Fiducial Markers,[[0.661939239721]]
6,28,11455,BMC Plant Biology,9191000,The striking and unexpected cytogenetic diversity of genus <it>Tanacetum</it> L. (Asteraceae): a cytometric and fluorescent <it>in situ</it> hybridisation study of Iranian taxa,[[0.573966028952]]
6,9,11406,BMC Bioinformatics,9191100,BSPAT: a fast online tool for DNA methylation co-occurrence pattern analysis based on high-throughput bisulfite sequencing data,[[0.829350568202]]
2,16,11610,Journal of Cardiovascular Magnetic Resonance,9191200,2015 Update on Acute Adverse Reactions to Gadolinium based Contrast Agents in Cardiovascular MR. Large Multi-National and Multi-Ethnical Population Experience With 37788 Patients From the EuroCMR Registry,[[0.509475684562]]
6,11,12141,PLOS ONE,9191400,Population Genetics and Antimicrobial Susceptibility of Canine <italic>Campylobacter</italic> Isolates Collected before and after a Raw Feeding Experiment,[[0.782528414582]]
7,9,12141,PLOS ONE,9191500,Alternative NF-&#954;B Isoforms in the <italic>Drosophila</italic> Neuromuscular Junction and Brain,[[0.539960416732]]
7,7,11460,BMC Pulmonary Medicine,9191700,Transgenically-expressed secretoglobin 3A2 accelerates resolution of bleomycin-induced pulmonary fibrosis in mice,[[0.423249570968]]
7,3,11621,Journal of Hematology & Oncology,9191800,Drugging the unfolded protein response in acute leukemias,[[0.370372671747]]
